time,Date_Time,3:Temperature_Comedor_Sensor,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,23:Humedad_Exterior_Sensor,24:Day_Of_Week
117,2012-03-14 17:00:00,22.9333,22.3867,19.0,213.55700000000002,219.34900000000002,38.384,41.0613,20.561999999999998,23.144000000000002,0.0,617.323,1.246,70421.2,6207.49,10277.9,184.949,0,0,0,20.1167,43.048,3.0
118,2012-03-14 17:15:00,22.8213,22.2987,19.0,211.445,217.483,37.8173,40.8947,20.822,22.604,0.0,616.811,1.578,48251.2,4652.03,7182.34,116.075,0,0,0,19.8167,43.36,3.0
119,2012-03-14 17:30:00,22.715999999999998,22.1787,18.8,210.795,215.93599999999998,37.912,40.775999999999996,20.9213,22.9467,0.0,615.573,1.254,2788.35,2386.94,1978.37,24.2627,0,0,0,19.5533,44.864,3.0
120,2012-03-14 17:45:00,22.5893,22.064,18.2667,209.877,214.325,39.0733,40.9387,20.6607,22.7027,0.0,614.464,1.41867,2085.89,1734.66,1526.78,15.6347,0,0,0,19.3293,48.3867,3.0
121,2012-03-14 18:00:00,22.484,21.951999999999998,18.0,209.483,212.544,40.848,41.44,11.328,22.0213,0.0,613.9730000000001,0.780667,1103.87,473.088,451.584,5.62067,0,0,0,19.1287,51.8347,3.0
122,2012-03-14 18:15:00,22.3813,21.8613,18.0,210.315,213.035,42.32,42.048,11.328,13.46,0.0,585.813,0.650667,0.0,0.0,0.0,-2.58867,0,0,0,18.9267,54.5067,3.0
123,2012-03-14 18:30:00,22.2627,21.74,17.3333,209.984,211.37099999999998,43.6133,42.7947,11.622,12.8587,0.0,111.133,1.11733,0.0,0.0,0.0,-3.64267,0,0,0,18.7113,56.8587,3.0
124,2012-03-14 18:45:00,22.156,21.624000000000002,16.0,210.101,210.581,44.5493,43.52,11.23,13.1993,0.0,3.772,0.821333,0.0,0.0,0.0,-3.708,0,0,0,18.4533,58.408,3.0
125,2012-03-14 19:00:00,22.044,21.496,16.0,210.304,210.507,45.2853,44.056000000000004,11.425999999999998,12.94,0.0,0.738,0.563333,0.0,0.0,0.0,-3.77333,0,0,0,18.2053,59.5707,3.0
126,2012-03-14 19:15:00,21.92,21.3867,16.0,209.835,210.187,45.816,44.496,11.6053,13.004000000000001,0.0,0.65,0.08,0.0,0.0,0.0,-3.77333,0,0,0,17.9927,60.184,3.0
127,2012-03-14 19:30:00,21.82,21.2507,16.0,210.581,210.805,46.2747,44.943999999999996,11.328,13.3787,0.0,0.65,0.052000000000000005,0.0,0.0,0.0,-3.512,0,0,0,17.7647,61.1787,3.0
128,2012-03-14 19:45:00,21.6973,21.1293,14.5333,209.835,211.136,46.184,45.056000000000004,11.6867,13.2813,0.0,0.65,0.564,0.0,0.0,0.0,-3.512,0,0,0,17.5673,62.488,3.0
129,2012-03-14 20:00:00,21.5627,21.028000000000002,14.0,209.72799999999998,210.49599999999998,46.9147,45.6667,11.3447,13.004000000000001,0.0,0.65,0.0,0.0,0.0,0.0,-3.708,0,0,0,17.3913,62.7653,3.0
130,2012-03-14 20:15:00,21.4453,20.896,14.0,210.101,211.72299999999998,47.2987,45.8693,11.425999999999998,13.0213,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,0,0,0,17.2,63.056000000000004,3.0
131,2012-03-14 20:30:00,21.304000000000002,20.816,14.0,210.016,211.019,47.3067,46.0667,11.6867,13.1833,0.0,0.65,0.0,0.0,0.0,0.0,-3.77333,0,0,0,16.996,62.96,3.0
132,2012-03-14 20:45:00,21.18,20.6813,14.0,210.4,211.61599999999999,45.8533,45.4533,11.328,12.94,0.0,0.65,0.48,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.8393,64.6267,3.0
133,2012-03-14 21:00:00,21.04,20.572,12.5333,210.507,212.48,45.2,45.488,11.524000000000001,13.2967,0.0,0.65,0.783333,0.0,0.0,0.0,-3.77333,0,0,0,16.684,65.1147,3.0
134,2012-03-14 21:15:00,20.8987,20.4173,12.0,211.072,214.09099999999998,44.824,45.5253,11.6867,13.184000000000001,0.0,0.65,0.986667,0.0,0.0,0.0,-3.708,0,0,0,16.514,65.7627,3.0
135,2012-03-14 21:30:00,20.7747,20.308,12.0,211.264,213.74900000000002,44.8347,45.6133,11.425999999999998,12.5167,0.0,0.65,0.5760000000000001,0.0,0.0,0.0,-3.708,0,0,0,16.3467,65.6587,3.0
136,2012-03-14 21:45:00,20.651999999999997,20.1407,12.0,212.085,214.261,45.8827,46.232,11.6867,13.3627,0.0,0.65,0.218,0.0,0.0,0.0,-3.25067,0,0,0,16.166,65.2187,3.0
137,2012-03-14 22:00:00,20.531999999999996,19.9987,12.0,212.38400000000001,214.229,46.352,46.4693,11.6053,12.8587,0.0,0.65,0.0386667,0.0,0.0,0.0,-3.3160000000000003,0,0,0,16.0053,65.2773,3.0
138,2012-03-14 22:15:00,20.4067,19.9033,12.0,211.733,213.739,46.5333,46.751999999999995,11.425999999999998,13.6067,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.8253,65.1707,3.0
139,2012-03-14 22:30:00,20.264,19.7833,12.0,212.235,214.49599999999998,45.9653,46.5893,11.6053,13.1027,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.6493,65.072,3.0
140,2012-03-14 22:45:00,20.136,19.658,11.4667,212.06400000000002,214.357,45.736000000000004,46.8933,11.425999999999998,13.184000000000001,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.4293,64.3813,3.0
141,2012-03-14 23:00:00,20.0227,19.52,11.0,212.32,214.43200000000002,44.93600000000001,46.7413,11.524000000000001,13.0213,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,0,0,0,15.0953,63.3573,3.0
142,2012-03-14 23:15:00,19.866,19.4027,10.0667,212.65099999999998,215.979,44.2427,46.4053,11.6867,12.842,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,0,0,0,14.9067,64.584,3.0
143,2012-03-14 23:30:00,19.7607,19.3573,9.66667,212.96,215.787,43.3253,45.7573,11.6053,13.444,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,14.7893,64.9653,3.0
144,2012-03-14 23:45:00,19.8147,19.5787,9.0,213.205,215.125,41.4853,45.0,11.7033,13.0207,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,0,0,0,14.66,64.7307,3.0
145,2012-03-15 00:00:00,19.8147,19.672,9.0,212.683,216.30900000000003,41.104,44.64,11.4427,13.2653,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,14.4187,64.304,3.0666700000000002
146,2012-03-15 00:15:00,19.7553,19.7,9.0,212.907,217.44,40.976000000000006,44.256,11.4427,12.9393,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,14.208,63.7627,4.0
147,2012-03-15 00:30:00,19.6867,19.7033,9.0,213.845,217.56799999999998,40.896,43.9893,11.6867,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.9453,63.152,4.0
148,2012-03-15 00:45:00,19.5833,19.684,9.0,214.667,218.891,40.816,43.751999999999995,11.6053,12.94,0.0,0.65,0.036000000000000004,0.0,0.0,0.0,-3.38133,0,0,0,13.6507,62.3547,4.0
149,2012-03-15 01:00:00,19.482,19.648,8.66667,215.915,220.672,40.7413,43.5173,11.524000000000001,13.8173,0.0,0.65,0.426,0.0,0.0,0.0,-3.25067,0,0,0,13.3473,61.8907,4.0
150,2012-03-15 01:15:00,19.3353,19.55,8.0,216.821,219.328,40.7107,43.2747,11.7033,13.704,0.0,0.65,1.09733,0.0,0.0,0.0,-3.25067,0,0,0,13.1267,61.864,4.0
151,2012-03-15 01:30:00,19.2267,19.4333,8.0,216.715,217.25900000000001,40.66,43.2133,11.6053,13.3467,0.0,1.354,0.420667,0.0,0.0,0.0,-3.25067,0,0,0,12.918,65.3653,4.0
152,2012-03-15 01:45:00,19.1367,19.382,8.53333,215.851,215.157,40.596,43.272,11.7033,13.3467,0.0,1.926,0.326,0.0,0.0,0.0,-3.042,0,0,0,12.76,68.5467,4.0
153,2012-03-15 02:00:00,19.05,19.3153,9.0,214.56,214.048,40.5893,43.424,11.524000000000001,13.2653,0.0,1.926,0.036000000000000004,0.0,0.0,0.0,-3.12,0,0,0,12.668,69.3893,4.0
154,2012-03-15 02:15:00,18.9727,19.3,8.06667,213.312,213.045,40.5733,43.5573,11.524000000000001,12.452,0.0,1.794,0.0,0.0,0.0,0.0,-3.12,0,0,0,12.6267,69.824,4.0
155,2012-03-15 02:30:00,18.8867,19.2733,8.0,212.075,212.021,40.592,43.5893,11.524000000000001,14.3213,0.0,1.618,0.0386667,0.0,0.0,0.0,-3.25067,0,0,0,12.6133,69.8427,4.0
156,2012-03-15 02:45:00,18.8027,19.2267,7.86667,212.22400000000002,213.429,40.64,43.5947,11.6867,13.7533,0.0,1.618,0.5293329999999999,0.0,0.0,0.0,-3.18533,0,0,0,12.6033,70.5147,4.0
157,2012-03-15 03:00:00,18.7287,19.1367,7.33333,211.701,213.58900000000003,40.656,43.711999999999996,11.7847,13.2653,0.0,1.838,0.106,0.0,0.0,0.0,-3.18533,0,0,0,12.5907,70.3573,4.0
158,2012-03-15 03:15:00,18.6713,19.13,8.0,211.65900000000002,213.685,40.68,44.0027,11.6053,13.5093,0.0,1.838,0.0,0.0,0.0,0.0,-3.18533,0,0,0,12.5907,70.4267,4.0
159,2012-03-15 03:30:00,18.6047,19.1133,7.6,210.923,213.493,40.711999999999996,44.0053,11.6867,13.5907,0.0,1.662,0.182,0.0,0.0,0.0,-3.25067,0,0,0,12.5933,70.8453,4.0
160,2012-03-15 03:45:00,18.5513,19.0867,6.0,210.987,214.49599999999998,40.748000000000005,44.1227,11.7847,13.5907,0.0,1.442,0.163333,0.0,0.0,0.0,-3.38133,0,0,0,12.59,70.4533,4.0
161,2012-03-15 04:00:00,18.5067,19.06,6.066669999999999,211.968,213.86700000000002,40.848,44.2213,11.4427,13.1673,0.0,1.31,0.10866700000000001,0.0,0.0,0.0,-3.38133,0,0,0,12.5873,70.7333,4.0
162,2012-03-15 04:15:00,18.4533,19.048,6.8,212.06400000000002,214.74099999999999,40.92,44.3787,11.6867,13.5907,0.0,1.31,0.0,0.0,0.0,0.0,-3.18533,0,0,0,12.5967,70.4453,4.0
163,2012-03-15 04:30:00,18.4007,19.004,6.53333,212.576,214.4,41.0053,44.592,11.6867,12.842,0.0,1.31,0.0,0.0,0.0,0.0,-3.18533,0,0,0,12.6067,70.712,4.0
164,2012-03-15 04:45:00,18.3567,19.0,6.0,212.245,214.208,41.048,44.7627,11.767999999999999,13.3467,0.0,1.31,0.0,0.0,0.0,0.0,-3.25067,0,0,0,12.6367,70.5333,4.0
165,2012-03-15 05:00:00,18.33,19.0,5.46667,211.90400000000002,213.856,41.1387,45.0133,11.6867,13.672,0.0,1.354,0.209333,0.0,0.0,0.0,-3.18533,0,0,0,12.668,70.8507,4.0
166,2012-03-15 05:15:00,18.2827,18.99,5.0,211.88299999999998,212.78900000000002,41.2027,45.0293,11.72,13.7533,0.0,1.31,0.226,0.0,0.0,0.0,-3.38133,0,0,0,12.638,71.7493,4.0
167,2012-03-15 05:30:00,18.2267,18.9447,5.53333,211.00799999999998,212.512,41.232,45.1093,11.5887,13.672,0.0,1.178,0.0,0.0,0.0,0.0,-3.12,0,0,0,12.522,71.92,4.0
168,2012-03-15 05:45:00,18.1393,18.9207,6.0,211.21099999999998,212.075,41.288000000000004,44.8453,11.7033,13.427999999999999,0.0,2.49733,0.222,0.0,0.0,0.0,-3.3160000000000003,0,0,0,12.3907,71.6027,4.0
169,2012-03-15 06:00:00,18.067999999999998,18.8607,5.66667,211.584,214.101,41.391999999999996,44.9573,11.4427,11.7033,0.0,81.97399999999999,0.0,0.0,0.0,0.0,-3.12,0,0,0,12.2227,71.28,4.0
170,2012-03-15 06:15:00,18.0233,18.7953,5.0,211.584,215.264,41.408,45.048,11.622,12.1747,0.0,521.365,0.0,0.0,0.0,0.0,-2.6,0,0,0,12.0147,70.9653,4.0
171,2012-03-15 06:30:00,17.956,18.7267,5.0,212.149,216.555,41.4213,45.0213,11.524000000000001,20.1,0.0,611.2,0.0,250.88,2100.22,852.992,6.12933,0,0,0,11.7967,70.4773,4.0
172,2012-03-15 06:45:00,17.8847,18.672,4.86667,211.93599999999998,217.984,41.4347,44.9733,21.0847,21.3267,0.0,612.395,0.0,4609.02,27496.1,8249.34,41.1607,0,0,0,11.5727,70.1413,4.0
173,2012-03-15 07:00:00,17.83,18.6067,4.0,213.707,221.28,41.4213,44.8293,20.9853,23.0627,0.0,613.888,0.036000000000000004,8350.72,46123.7,17544.5,83.4,0,0,0,11.4327,69.5067,4.0
174,2012-03-15 07:15:00,17.7513,18.54,4.0,216.11700000000002,223.584,41.4053,44.583999999999996,21.3927,23.44,0.0,615.552,0.13533299999999998,10099.4,57300.3,26880.7,129.36,0,0,0,11.3953,69.0933,4.0
175,2012-03-15 07:30:00,17.7287,18.5,4.0,217.141,225.34400000000002,41.4933,44.4933,21.2467,23.44,0.0,617.067,0.044000000000000004,11739.1,66830.3,37765.1,176.25599999999997,0,0,0,11.4167,68.5787,4.0
176,2012-03-15 07:45:00,17.7133,18.496,5.46667,217.813,225.15200000000002,41.5413,44.352,21.5067,26.7387,0.0,618.005,0.134667,12785.0,69779.5,44739.2,224.896,0,0,0,11.508,68.2907,4.0
177,2012-03-15 08:00:00,17.7133,18.52,6.0,218.72,223.115,41.528,44.144,21.1487,38.1893,0.0,618.645,0.202667,13839.7,73542.3,52985.9,270.869,0,0,0,11.6473,68.1093,4.0
178,2012-03-15 08:15:00,17.708,18.4907,6.53333,218.763,219.72299999999998,41.6453,43.9013,22.548000000000002,48.6293,0.0,619.072,0.274667,14814.5,76114.6,60964.9,324.117,0,0,0,11.7813,67.4933,4.0
179,2012-03-15 08:30:00,17.596,18.1873,7.0,218.4,221.269,42.0,44.4027,31.208000000000002,67.4533,0.0,619.413,0.736667,15773.7,76567.9,67777.9,374.293,0,0,0,11.93,66.8533,4.0
180,2012-03-15 08:45:00,17.5847,18.0307,8.33333,218.62400000000002,221.365,42.088,44.856,38.248000000000005,83.36,0.0,619.499,1.09467,17444.9,76895.6,73719.8,421.973,0,0,0,12.142000000000001,65.648,4.0
181,2012-03-15 09:00:00,17.622,18.04,9.4,218.347,221.291,42.2347,45.0053,41.3373,101.31700000000001,0.0,620.053,0.828,18720.1,76996.6,78736.0,465.87699999999995,0,0,0,12.3787,65.1947,4.0
182,2012-03-15 09:15:00,17.704,18.035999999999998,12.0,218.528,220.48,42.3227,45.0053,46.144,112.837,0.0,620.565,0.918667,17802.6,78946.3,84314.8,509.952,0,0,0,12.644,64.7307,4.0
183,2012-03-15 09:30:00,17.82,18.0753,12.0,218.987,219.925,42.3813,45.0507,50.7707,110.917,0.0,621.12,0.663333,16547.8,74918.6,85955.9,545.472,0,0,0,12.988,63.672,4.0
184,2012-03-15 09:45:00,17.918,18.166,12.0,218.197,217.37599999999998,42.3973,45.104,50.952,104.853,0.0,621.035,1.5193299999999998,15938.9,69296.1,85090.3,560.405,0,0,0,13.3487,63.792,4.0
185,2012-03-15 10:00:00,18.0507,18.204,12.5333,217.301,216.42700000000002,42.5067,45.4587,56.6067,99.50399999999999,0.0,620.224,1.15467,16104.8,55211.3,71426.0,553.493,0,0,0,13.6793,64.4,4.0
186,2012-03-15 10:15:00,18.222,18.316,13.0,217.408,215.243,42.5867,45.6427,75.1173,119.17299999999999,0.0,621.675,1.27067,15063.7,59460.3,89893.5,642.645,0,0,0,14.005999999999998,64.264,4.0
187,2012-03-15 10:30:00,18.3893,18.4647,13.5333,216.555,214.44299999999998,42.4907,45.512,81.4827,115.23700000000001,0.0,622.357,1.62067,13868.4,50675.7,95360.3,670.485,0,0,0,14.3727,64.024,4.0
188,2012-03-15 10:45:00,18.58,18.6193,14.0,215.989,214.21900000000002,42.464,45.3813,81.3227,121.429,0.0,622.144,1.35267,13251.2,39370.8,95316.7,700.2239999999999,0,0,0,14.7233,63.7493,4.0
189,2012-03-15 11:00:00,18.7587,18.7947,14.0,215.093,213.312,42.416000000000004,45.3013,81.76,129.253,0.0,622.4,1.58267,12836.2,29567.7,95354.9,734.8910000000001,0,0,0,15.002,63.4907,4.0
190,2012-03-15 11:15:00,18.962,18.9613,14.9333,214.827,213.6,42.456,45.1173,81.2427,139.237,0.0,622.443,1.3113299999999999,12305.1,22515.7,95344.0,755.2,0,0,0,15.325999999999999,63.16,4.0
191,2012-03-15 11:30:00,19.164,19.1713,15.0,214.261,214.53900000000002,42.48,44.9867,81.4053,128.757,0.0,622.357,1.60533,12133.0,18776.7,95354.9,765.7810000000001,0,0,0,15.6967,62.84,4.0
192,2012-03-15 11:45:00,19.378,19.3553,15.0,214.261,213.58900000000003,42.472,44.8667,81.3413,122.939,0.0,622.315,1.682,12597.9,16126.6,95354.9,758.997,0,0,0,16.0347,62.488,4.0
193,2012-03-15 12:00:00,19.59,19.532,15.5333,215.019,214.72,42.4933,44.84,94.9867,138.197,0.0,622.101,1.63133,14499.2,13667.0,95344.0,776.789,0,0,0,16.4073,62.128,4.0
194,2012-03-15 12:15:00,19.7993,19.724,16.0,214.731,214.421,42.4773,44.8213,97.3973,134.373,0.0,622.315,1.81733,17859.2,12455.3,95289.3,790.059,0,0,0,16.7633,61.8933,4.0
195,2012-03-15 12:30:00,19.9867,19.9,16.0,214.83700000000002,214.955,42.5067,44.824,83.2453,113.851,0.0,621.376,1.88467,20833.6,11122.3,94726.8,727.467,0,0,0,17.0687,61.6107,4.0
196,2012-03-15 12:45:00,20.1427,20.0133,16.0,215.275,213.09900000000002,42.6213,44.8853,81.1627,112.75200000000001,0.0,621.461,2.14067,28001.6,10742.4,95191.0,758.784,0,0,0,17.32,61.2667,4.0
197,2012-03-15 13:00:00,20.324,20.1993,16.3333,214.88,213.739,42.7093,44.9307,81.5013,113.008,0.0,621.376,2.3480000000000003,39126.4,10372.1,95185.6,780.288,0,0,0,17.632,60.751999999999995,4.0
198,2012-03-15 13:15:00,20.5067,20.352,17.0,214.709,213.109,42.8053,45.0027,81.184,112.45299999999999,0.0,621.376,2.004,52251.3,10020.9,95191.0,771.3710000000001,0,0,0,17.9767,60.0293,4.0
199,2012-03-15 13:30:00,20.6693,20.476,17.0,215.00799999999998,212.736,42.9707,45.096000000000004,81.0027,110.219,0.0,621.205,2.19867,64563.9,9970.69,94399.1,741.5039999999999,0,0,0,18.2567,59.336000000000006,4.0
200,2012-03-15 13:45:00,20.836,20.5773,17.0,214.933,212.66099999999997,43.1547,45.2,80.96,95.13600000000001,0.0,620.053,1.92667,71335.9,9683.97,87668.1,695.36,0,0,0,18.5607,58.93600000000001,4.0
201,2012-03-15 14:00:00,20.971999999999998,20.644000000000002,17.0,214.53900000000002,211.328,43.4373,45.343999999999994,81.264,82.88,0.0,619.669,2.75067,80011.3,9856.0,83678.5,680.9169999999999,0,0,0,18.848,58.5147,4.0
202,2012-03-15 14:15:00,21.0907,20.7027,17.0,214.293,210.048,43.832,45.4773,58.5307,81.2,0.0,619.243,2.52467,85371.6,9934.85,77398.0,649.451,0,0,0,19.0727,58.0613,4.0
203,2012-03-15 14:30:00,21.232,20.744,17.0,212.576,209.856,44.224,45.6347,49.4,57.44,0.0,618.987,2.56867,82528.9,9698.3,66794.8,585.749,0,0,0,19.2747,58.0507,4.0
204,2012-03-15 14:45:00,21.3573,20.8133,17.0,212.27700000000002,209.632,44.7093,45.768,46.5987,51.184,0.0,618.6030000000001,2.4659999999999997,83918.8,9970.35,60536.1,558.997,0,0,0,19.34,58.32,4.0
205,2012-03-15 15:00:00,21.44,20.844,16.4667,211.893,209.50400000000002,45.1173,45.976000000000006,36.768,42.8773,0.0,618.219,2.74533,74973.2,9275.39,49109.7,481.195,0,0,0,19.2907,58.6,4.0
206,2012-03-15 15:15:00,21.508000000000003,20.8107,16.0,210.4,208.99200000000002,45.64,46.184,33.9387,41.56,0.0,617.92,2.25333,76346.7,9425.92,44496.2,472.36300000000006,0,0,0,19.1147,58.9253,4.0
207,2012-03-15 15:30:00,21.5493,20.8187,16.0,208.885,208.58700000000002,45.9973,46.352,29.7427,38.076,0.0,617.7919999999999,2.498,77968.7,9232.38,38858.8,450.75199999999995,0,0,0,18.9587,59.2533,4.0
208,2012-03-15 15:45:00,21.5587,20.8373,16.0,208.18099999999998,207.72299999999998,46.184,46.5627,31.224,32.6707,0.0,617.835,1.97133,87831.9,9683.97,35452.2,457.259,0,0,0,18.764,59.5787,4.0
209,2012-03-15 16:00:00,21.584,20.8347,16.0,207.104,207.733,46.3813,46.8133,22.2067,27.9253,0.0,617.92,2.032,85641.9,9318.4,28164.1,406.293,0,0,0,18.6033,59.9013,4.0
210,2012-03-15 16:15:00,21.5627,20.8013,15.2667,206.90099999999998,208.09599999999998,46.4987,47.008,20.8227,23.3413,0.0,617.92,1.89933,86603.1,8924.16,22265.2,355.52,0,0,0,18.4393,60.2,4.0
211,2012-03-15 16:30:00,21.544,20.791999999999998,15.0,205.62099999999998,207.72299999999998,46.5173,47.2453,20.4807,23.44,0.0,617.707,1.94733,80074.1,8257.54,16871.4,298.368,0,0,0,18.2627,60.303999999999995,4.0
212,2012-03-15 16:45:00,21.508000000000003,20.732,15.0,205.493,207.55200000000002,46.568000000000005,47.5253,20.9213,22.6667,0.0,617.28,1.382,76382.2,7684.1,13208.2,245.109,0,0,0,18.098,60.4747,4.0
213,2012-03-15 17:00:00,21.436,20.676,15.0,205.78099999999998,207.88299999999998,46.6747,47.6827,20.6433,23.44,0.0,616.981,1.56467,67827.0,6773.76,10328.7,189.035,0,0,0,17.9173,60.8907,4.0
214,2012-03-15 17:15:00,21.3613,20.628,15.0,205.92,208.0,46.8347,47.76,20.7413,22.8827,0.0,616.427,1.7733299999999999,50734.4,5153.79,7626.75,125.161,0,0,0,17.6773,61.608000000000004,4.0
215,2012-03-15 17:30:00,21.2613,20.5493,15.0,205.835,207.979,47.0907,47.7947,20.8227,23.0747,0.0,614.955,1.6219999999999999,2895.87,2652.16,2164.74,27.412,0,0,0,17.472,62.4133,4.0
216,2012-03-15 17:45:00,21.164,20.454,15.0,204.544,207.36,47.3227,47.9973,19.6207,23.5213,0.0,614.016,0.963333,1806.34,1397.76,1175.55,16.5447,0,0,0,17.2827,62.8773,4.0
217,2012-03-15 18:00:00,21.0627,20.36,15.0,206.037,207.861,47.6053,48.2587,11.524000000000001,21.3227,0.0,613.76,0.8440000000000001,71.68,0.0,0.0,4.24067,0,0,0,17.1053,63.6533,4.0
218,2012-03-15 18:15:00,20.9653,20.2733,14.2667,205.195,208.27700000000002,47.9627,48.391999999999996,11.5073,12.597999999999999,0.0,570.837,0.931333,0.0,0.0,0.0,-2.74267,0,0,0,16.9207,64.456,4.0
219,2012-03-15 18:30:00,20.844,20.1627,14.0,206.09099999999998,208.043,48.2773,48.64,11.328,14.2893,0.0,118.075,0.908667,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.7213,65.064,4.0
220,2012-03-15 18:45:00,20.7307,20.0473,14.0,206.229,208.203,48.56,48.8453,11.524000000000001,13.1027,0.0,3.86,0.358,0.0,0.0,0.0,-3.512,0,0,0,16.4993,65.5947,4.0
221,2012-03-15 19:00:00,20.62,19.9367,13.4667,205.92,208.523,48.728,48.9307,11.328,13.1027,0.0,0.782,0.114667,0.0,0.0,0.0,-3.38133,0,0,0,16.317999999999998,66.0533,4.0
222,2012-03-15 19:15:00,20.511999999999997,19.855999999999998,13.0,207.06099999999998,208.18099999999998,48.912,49.0907,11.6053,12.7773,0.0,0.65,0.10666700000000001,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.137999999999998,66.6827,4.0
223,2012-03-15 19:30:00,20.3933,19.7567,13.0,205.813,208.62900000000002,49.1013,49.2693,11.425999999999998,14.3867,0.0,0.65,0.036000000000000004,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.9873,66.9307,4.0
224,2012-03-15 19:45:00,20.278,19.6433,13.0,207.115,209.44,49.1893,49.288000000000004,11.524000000000001,13.2653,0.0,0.65,0.0,0.0,0.0,0.0,-3.4466699999999997,0,0,0,15.8333,67.1573,4.0
225,2012-03-15 20:00:00,20.172,19.52,13.0,206.84799999999998,208.99200000000002,49.1973,49.4,11.6867,12.94,0.0,0.65,0.036000000000000004,0.0,0.0,0.0,-3.38133,0,0,0,15.6733,67.52,4.0
226,2012-03-15 20:15:00,20.0567,19.4367,13.0,206.805,208.885,49.232,49.4747,11.5407,12.2727,0.0,0.6940000000000001,0.124,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.54,68.0933,4.0
227,2012-03-15 20:30:00,19.9253,19.338,13.0,207.232,209.15200000000002,48.9893,49.488,11.6053,13.6227,0.0,0.65,0.277333,0.0,0.0,0.0,-3.38133,0,0,0,15.404000000000002,68.9067,4.0
228,2012-03-15 20:45:00,19.812,19.22,13.0,206.62400000000002,209.024,48.9707,49.52,11.524000000000001,13.0213,0.0,0.65,0.196667,0.0,0.0,0.0,-3.38133,0,0,0,15.272,69.2613,4.0
229,2012-03-15 21:00:00,19.692,19.1167,12.8667,206.94400000000002,209.013,48.983999999999995,49.61600000000001,11.5407,12.9553,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.1407,69.4133,4.0
230,2012-03-15 21:15:00,19.5873,18.9793,12.4,207.14700000000002,209.44,48.9733,49.7653,11.524000000000001,13.1027,0.0,0.65,0.07733330000000001,0.0,0.0,0.0,-3.512,0,0,0,15.0093,69.4987,4.0
231,2012-03-15 21:30:00,19.46,18.8913,12.0,206.78400000000002,209.696,48.6373,49.744,11.6053,13.0213,0.0,0.65,0.127333,0.0,0.0,0.0,-3.5773300000000003,0,0,0,14.8713,69.50399999999999,4.0
232,2012-03-15 21:45:00,19.342,18.7913,12.0,207.33900000000003,211.488,48.3307,49.7467,11.524000000000001,11.5073,0.0,0.65,0.07466669999999999,0.0,0.0,0.0,-3.38133,0,0,0,14.75,69.24,4.0
233,2012-03-15 22:00:00,19.2353,18.6867,11.3333,207.851,213.21599999999998,48.1013,49.688,11.524000000000001,13.8493,0.0,0.65,0.07266669999999999,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.5993,69.008,4.0
234,2012-03-15 22:15:00,19.1,18.58,10.0,208.149,213.56799999999998,47.92,49.6933,11.7847,13.8013,0.0,0.65,0.052000000000000005,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.4087,68.7973,4.0
235,2012-03-15 22:30:00,18.9687,18.44,9.73333,210.06900000000002,214.83700000000002,47.343999999999994,49.576,11.6053,13.5907,0.0,0.65,0.044000000000000004,0.0,0.0,0.0,-3.18533,0,0,0,14.234000000000002,68.8453,4.0
236,2012-03-15 22:45:00,18.8733,18.3333,9.0,210.43200000000002,213.824,47.6373,49.7333,11.4427,12.4993,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,0,0,0,14.0847,68.7707,4.0
