var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var12(t-1),var13(t-1),var14(t-1),var15(t-1),var16(t-1),var17(t-1),var18(t-1),var19(t-1),var20(t-1),var21(t-1),var22(t-1),var23(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),var12(t),var13(t),var14(t),var15(t),var16(t),var17(t),var18(t),var19(t),var20(t),var21(t),var22(t),var23(t)
0.017734347,0.046613152,0.248575157,-0.934350293,0.346157594,0.432657354,-0.523275101,-0.551043414,-0.649949974,-0.654841668,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.595739436,0.121432021,-0.947941926,0.018096272,0.013417678,0.194439035,-1.062209279,0.393516247,0.441651173,-0.582383107,-0.550686103,-0.649949974,-0.642539699,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.641194375,0.114464346,-0.47927066
0.018096272,0.013417678,0.194439035,-1.062209279,0.393516247,0.441651173,-0.582383107,-0.550686103,-0.649949974,-0.642539699,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.641194375,0.114464346,-0.47927066,0.018458198,-0.037304447,0.136084053,-1.17408739,0.396661158,0.494138538,-0.586846954,-0.551744804,-0.653440109,-0.652903978,-0.227579398,-1.064338973,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.712748584,0.133923134,-0.47927066
0.018458198,-0.037304447,0.136084053,-1.17408739,0.396661158,0.494138538,-0.586846954,-0.551744804,-0.653440109,-0.652903978,-0.227579398,-1.064338973,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.712748584,0.133923134,-0.47927066,0.018820123,-0.083329429,0.080777995,-1.17408739,0.481499746,0.577682684,-0.565787923,-0.551043414,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.769734561,0.181244939,-0.47927066
0.018820123,-0.083329429,0.080777995,-1.17408739,0.481499746,0.577682684,-0.565787923,-0.551043414,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.769734561,0.181244939,-0.47927066,0.019182048,-0.121432365,0.025684653,-1.17408739,0.508730972,0.531975815,-0.565787923,-0.54009909,-0.654157025,-0.668674885,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.80731339,0.193129165,-0.47927066
0.019182048,-0.121432365,0.025684653,-1.17408739,0.508730972,0.531975815,-0.565787923,-0.54009909,-0.654157025,-0.668674885,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.80731339,0.193129165,-0.47927066,0.019543974,-0.165809842,-0.032209445,-1.17408739,0.50599305,0.527865359,-0.582383107,-0.537280298,-0.646455545,-0.640238102,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.832872141,0.162807872,-0.47927066
0.019543974,-0.165809842,-0.032209445,-1.17408739,0.50599305,0.527865359,-0.582383107,-0.537280298,-0.646455545,-0.640238102,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.832872141,0.162807872,-0.47927066,0.019905899,-0.207663481,-0.085636515,-1.17408739,0.527674433,0.500110996,-0.594529628,-0.542917882,-0.653440109,-0.650604744,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.869756019,0.112006071,-0.47927066
0.019905899,-0.207663481,-0.085636515,-1.17408739,0.527674433,0.500110996,-0.594529628,-0.542917882,-0.653440109,-0.650604744,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.869756019,0.112006071,-0.47927066,0.020267825,-0.245030299,-0.144700549,-1.17408739,0.482313723,0.497862541,-0.633201113,-0.549984713,-0.642248494,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.916446427,0.12204659,-0.47927066
0.020267825,-0.245030299,-0.144700549,-1.17408739,0.482313723,0.497862541,-0.633201113,-0.549984713,-0.642248494,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.916446427,0.12204659,-0.47927066,0.02062975,-0.294350291,-0.195752294,-1.206051538,0.511505893,0.544342316,-0.646364905,-0.550686103,-0.645742922,-0.650621285,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.991243739,0.111184085,-0.47927066
0.02062975,-0.294350291,-0.195752294,-1.206051538,0.511505893,0.544342316,-0.646364905,-0.550686103,-0.645742922,-0.650621285,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.991243739,0.111184085,-0.47927066,0.020991676,-0.336869943,-0.257936157,-1.413824488,0.51546478,0.567213317,-0.632593787,-0.550686103,-0.646455545,-0.643295871,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.055436615,0.107911505,-0.47927066
0.020991676,-0.336869943,-0.257936157,-1.413824488,0.51546478,0.567213317,-0.632593787,-0.550686103,-0.646455545,-0.643295871,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.055436615,0.107911505,-0.47927066,0.021353601,-0.388994199,-0.308987903,-1.413824488,0.503218129,0.510615495,-0.641293733,-0.550686103,-0.642248494,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-1.08426421,0.107296937,-0.47927066
0.021353601,-0.388994199,-0.308987903,-1.413824488,0.503218129,0.510615495,-0.641293733,-0.550686103,-0.642248494,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-1.08426421,0.107296937,-0.47927066,0.021715527,-0.436210993,-0.35720344,-1.317929649,0.516241758,0.50200813,-0.638667048,-0.5485687,-0.656930244,-0.636395804,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.122177645,0.105038396,-0.47927066
0.021715527,-0.436210993,-0.35720344,-1.317929649,0.516241758,0.50200813,-0.638667048,-0.5485687,-0.656930244,-0.636395804,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.122177645,0.105038396,-0.47927066,0.022077452,-0.478976019,-0.415097538,-1.461771907,0.467699138,0.41206994,-0.638059722,-0.549984713,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.149975682,0.066935124,-0.47927066
0.022077452,-0.478976019,-0.415097538,-1.461771907,0.467699138,0.41206994,-0.638059722,-0.549984713,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.149975682,0.066935124,-0.47927066,0.022439377,-0.524054562,-0.464270296,-1.653561585,0.457820419,0.340119389,-0.666604045,-0.558097012,-0.653440109,-0.647138169,-0.227579398,-1.06462749,-0.810053559,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.179318056,0.047883489,-0.47927066
0.022439377,-0.524054562,-0.464270296,-1.653561585,0.457820419,0.340119389,-0.666604045,-0.558097012,-0.653440109,-0.647138169,-0.227579398,-1.06462749,-0.810053559,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.179318056,0.047883489,-0.47927066,0.022801303,-0.570114597,-0.531133902,-1.653561585,0.381269596,0.205949879,-0.69009238,-0.588799349,-0.642248494,-0.647138169,-0.227579398,-1.06462749,-0.517220956,-0.575384839,-0.563007006,-0.674164734,-0.733956347,0,0,0,-1.189433453,0.022071595,-0.47927066
0.022801303,-0.570114597,-0.531133902,-1.653561585,0.381269596,0.205949879,-0.69009238,-0.588799349,-0.642248494,-0.647138169,-0.227579398,-1.06462749,-0.517220956,-0.575384839,-0.563007006,-0.674164734,-0.733956347,0,0,0,-1.189433453,0.022071595,-0.47927066,0.023163228,-0.605868962,-0.59189966,-1.653561585,0.292065132,0.216067925,-0.673694577,-0.591618141,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.919148086,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.206086536,0.004863666,-0.47927066
0.023163228,-0.605868962,-0.59189966,-1.653561585,0.292065132,0.216067925,-0.673694577,-0.591618141,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.919148086,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.206086536,0.004863666,-0.47927066,0.023525154,-0.642534713,-0.637988042,-1.653561585,0.279855479,0.171836605,-0.676123881,-0.585980557,-0.635268223,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.227887405,0.000154532,-0.47927066
0.023525154,-0.642534713,-0.637988042,-1.653561585,0.279855479,0.171836605,-0.676123881,-0.585980557,-0.635268223,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.227887405,0.000154532,-0.47927066,0.023887079,-0.67713232,-0.684537307,-1.653561585,0.211185431,0.151986965,-0.6842165,-0.590916752,-0.649233058,-0.64521702,-0.227579398,-1.06462749,-0.756080204,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.246059085,0.004249097,-0.47927066
0.023887079,-0.67713232,-0.684537307,-1.653561585,0.211185431,0.151986965,-0.6842165,-0.590916752,-0.649233058,-0.64521702,-0.227579398,-1.06462749,-0.756080204,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.246059085,0.004249097,-0.47927066,0.024249005,-0.726908005,-0.737964377,-1.653561585,0.167378677,0.095389144,-0.69312901,-0.604679868,-0.642248494,-0.652903978,-0.227579398,-1.06462749,-0.383436937,-0.575384839,-0.563007006,-0.674164734,-0.734176214,0,0,0,-1.25980367,0.006507638,-0.47927066
0.024249005,-0.726908005,-0.737964377,-1.653561585,0.167378677,0.095389144,-0.69312901,-0.604679868,-0.642248494,-0.652903978,-0.227579398,-1.06462749,-0.383436937,-0.575384839,-0.563007006,-0.674164734,-0.734176214,0,0,0,-1.25980367,0.006507638,-0.47927066,0.02461093,-0.773423733,-0.785931746,-1.653561585,0.153171081,0.082671322,-0.693326391,-0.618442985,-0.649949974,-0.660985564,-0.227579398,-1.06462749,0.163184208,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.266830397,0.015726171,-0.47927066
0.02461093,-0.773423733,-0.785931746,-1.653561585,0.153171081,0.082671322,-0.693326391,-0.618442985,-0.649949974,-0.660985564,-0.227579398,-1.06462749,0.163184208,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.266830397,0.015726171,-0.47927066,0.024972856,-0.80472633,-0.848789208,-1.733473152,0.099485607,0.056427639,-0.688877728,-0.615266881,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.346689029,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.287241363,0.009373065,-0.47927066
0.024972856,-0.80472633,-0.848789208,-1.733473152,0.099485607,0.056427639,-0.688877728,-0.615266881,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.346689029,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.287241363,0.009373065,-0.47927066,0.025334781,-0.830665771,-0.897501082,-1.893298682,0.10499845,0.067669913,-0.683609174,-0.601503764,-0.649233058,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.304229053,0.008351344,-0.47927066
0.025334781,-0.830665771,-0.897501082,-1.893298682,0.10499845,0.067669913,-0.683609174,-0.601503764,-0.649233058,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.304229053,0.008351344,-0.47927066,0.025696706,-0.864562312,-0.939796036,-1.861334535,0.100669573,0.098024052,-0.6842165,-0.589500739,-0.638758359,-0.647138169,-0.227579398,-1.064194714,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.334961328,0.037850651,-0.47927066
0.025696706,-0.864562312,-0.939796036,-1.861334535,0.100669573,0.098024052,-0.6842165,-0.589500739,-0.638758359,-0.647138169,-0.227579398,-1.064194714,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.334961328,0.037850651,-0.47927066,0.026058632,-0.90778303,-0.988720625,-1.701509004,0.067518516,0.103258735,-0.676123881,-0.579972427,-0.64296541,-0.647138169,-0.227579398,-1.058426559,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.387108388,0.084143053,-0.47927066
0.026058632,-0.90778303,-0.988720625,-1.701509004,0.067518516,0.103258735,-0.676123881,-0.579972427,-0.64296541,-0.647138169,-0.227579398,-1.058426559,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.387108388,0.084143053,-0.47927066,0.026420557,-0.944939527,-1.028888422,-1.653561585,0.077397235,0.111128327,-0.667818697,-0.574678921,-0.653440109,-0.63945121,-0.227579398,-0.849826162,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.414391647,0.0693934,-0.47927066
0.026420557,-0.944939527,-1.028888422,-1.653561585,0.077397235,0.111128327,-0.667818697,-0.574678921,-0.653440109,-0.63945121,-0.227579398,-0.849826162,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.414391647,0.0693934,-0.47927066,0.026782483,-0.983953849,-1.050869035,-1.87731541,0.095933708,0.1100041,-0.674301903,-0.569742726,-0.649949974,-0.635228464,-0.227579398,0.571637598,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.730892012,0,0,0,-1.437556678,0.071237107,-0.47927066
0.026782483,-0.983953849,-1.050869035,-1.87731541,0.095933708,0.1100041,-0.674301903,-0.569742726,-0.649949974,-0.635228464,-0.227579398,0.571637598,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.730892012,0,0,0,-1.437556678,0.071237107,-0.47927066,0.027144408,-1.022757852,-1.093660325,-1.893298682,0.096710686,0.120508599,-0.672677306,-0.561974505,-0.649949974,-0.498772548,-0.227579398,0.939225372,-0.954747315,-0.569586235,-0.46910141,-0.651589026,-0.701782846,0,0,0,-1.456268876,0.07492452,-0.47927066
0.027144408,-1.022757852,-1.093660325,-1.893298682,0.096710686,0.120508599,-0.672677306,-0.561974505,-0.649949974,-0.498772548,-0.227579398,0.939225372,-0.954747315,-0.569586235,-0.46910141,-0.651589026,-0.701782846,0,0,0,-1.456268876,0.07492452,-0.47927066,0.027506334,-1.059213283,-1.128155706,-1.893298682,0.110548292,0.211184563,-0.673891958,-0.560571726,-0.287654177,-0.408629789,-0.227579398,0.941884323,-0.954747315,-0.417165945,0.449054155,-0.458291614,-0.613376237,0,0,0,-1.474286122,0.084965039,-0.47927066
0.027506334,-1.059213283,-1.128155706,-1.893298682,0.110548292,0.211184563,-0.673891958,-0.560571726,-0.287654177,-0.408629789,-0.227579398,0.941884323,-0.954747315,-0.417165945,0.449054155,-0.458291614,-0.613376237,0,0,0,-1.474286122,0.084965039,-0.47927066,0.027868259,-1.083505219,-1.167862619,-1.893298682,0.187876094,0.302633433,-0.672267361,-0.565150609,-0.23256327,-0.408629789,-0.227579398,0.947969421,-0.954747315,-0.271924647,1.442636477,-0.156290017,-0.478683582,0,0,0,-1.4820078,0.065506252,-0.47927066
0.027868259,-1.083505219,-1.167862619,-1.893298682,0.187876094,0.302633433,-0.672267361,-0.565150609,-0.23256327,-0.408629789,-0.227579398,0.947969421,-0.954747315,-0.271924647,1.442636477,-0.156290017,-0.478683582,0,0,0,-1.4820078,0.065506252,-0.47927066,0.028230185,-1.113440737,-1.18750336,-1.893298682,0.249442344,0.250181199,-0.687860457,-0.584564544,-0.225638807,-0.406013907,-0.227579398,0.953143066,-0.845078922,-0.20040861,1.965118739,0.12712028,-0.331118942,0,0,0,-1.458842768,0.010602203,-0.47927066
0.028230185,-1.113440737,-1.18750336,-1.893298682,0.249442344,0.250181199,-0.687860457,-0.584564544,-0.225638807,-0.406013907,-0.227579398,0.953143066,-0.845078922,-0.20040861,1.965118739,0.12712028,-0.331118942,0,0,0,-1.458842768,0.010602203,-0.47927066,0.02859211,-1.125113486,-1.222246909,-1.813387116,0.244706478,0.234442016,-0.663567415,-0.593034154,-0.224866083,-0.408629789,-0.227579398,0.957480665,-0.954747315,-0.140635932,2.32862783,0.416107967,-0.170623766,0,0,0,-1.424018004,-0.047989259,-0.47927066
0.02859211,-1.125113486,-1.222246909,-1.813387116,0.244706478,0.234442016,-0.663567415,-0.593034154,-0.224866083,-0.408629789,-0.227579398,0.957480665,-0.954747315,-0.140635932,2.32862783,0.416107967,-0.170623766,0,0,0,-1.424018004,-0.047989259,-0.47927066,0.028954035,-1.135629476,-1.115180054,-1.653561585,0.25695313,0.205949879,-0.656279503,-0.695728179,-0.231820597,-0.335659216,-0.227579398,0.961955966,-0.954747315,-0.092560772,2.618327292,0.685180335,-0.000474518,0,0,0,-1.363274144,-0.113947866,-0.47927066
0.028954035,-1.135629476,-1.115180054,-1.653561585,0.25695313,0.205949879,-0.656279503,-0.695728179,-0.231820597,-0.335659216,-0.227579398,0.961955966,-0.954747315,-0.092560772,2.618327292,0.685180335,-0.000474518,0,0,0,-1.363274144,-0.113947866,-0.47927066,0.029315961,-1.132124146,-0.920899799,-1.493736054,0.260098041,0.259912793,-0.636435125,-0.821184281,-0.239517783,-0.05628448,-0.227579398,0.964054275,-0.954747315,-0.055826419,2.753517003,0.913963401,0.165963179,0,0,0,-1.281758972,-0.155123982,-0.47927066
0.029315961,-1.132124146,-0.920899799,-1.493736054,0.260098041,0.259912793,-0.636435125,-0.821184281,-0.239517783,-0.05628448,-0.227579398,0.964054275,-0.954747315,-0.055826419,2.753517003,0.913963401,0.165963179,0,0,0,-1.281758972,-0.155123982,-0.47927066,0.029677886,-1.122764915,-0.771998874,-1.17408739,0.259321063,0.260299246,-0.621251974,-0.890701255,-0.236083456,0.199018002,-0.227579398,0.966434545,-0.954747315,-0.022162251,2.849036969,1.141911693,0.330496308,0,0,0,-1.187374339,-0.135050626,-0.47927066
0.029677886,-1.122764915,-0.771998874,-1.17408739,0.259321063,0.260299246,-0.621251974,-0.890701255,-0.236083456,0.199018002,-0.227579398,0.966434545,-0.954747315,-0.022162251,2.849036969,1.141911693,0.330496308,0,0,0,-1.187374339,-0.135050626,-0.47927066,0.030039812,-1.108287902,-0.637988042,-1.126139971,0.273528659,0.292515386,-0.608908072,-0.93429328,0.026672651,0.583845613,-0.227579398,0.968670556,-0.954747315,0.019834174,2.907654419,1.378042602,0.493555583,0,0,0,-1.077906696,-0.062124344,-0.47927066
0.030039812,-1.108287902,-0.637988042,-1.126139971,0.273528659,0.292515386,-0.608908072,-0.93429328,0.026672651,0.583845613,-0.227579398,0.968670556,-0.954747315,0.019834174,2.907654419,1.378042602,0.493555583,0,0,0,-1.077906696,-0.062124344,-0.47927066,0.030401737,-1.078597757,-0.505608029,-0.998280985,0.249072354,0.297398749,-0.590885672,-0.971519864,0.246697137,0.999109136,-0.227579398,0.971050826,-0.954747315,0.086392076,2.925103591,1.570505363,0.644951905,0,0,0,-0.964835603,0.019613319,-0.47927066
0.030401737,-1.078597757,-0.505608029,-0.998280985,0.249072354,0.297398749,-0.590885672,-0.971519864,0.246697137,0.999109136,-0.227579398,0.971050826,-0.954747315,0.086392076,2.925103591,1.570505363,0.644951905,0,0,0,-0.964835603,0.019613319,-0.47927066,0.030763663,-1.035377039,-0.36592478,-0.934350293,0.284961334,0.332249797,-0.604049464,-1.019161422,0.634089282,1.577573424,-0.227579398,0.973706499,-0.954747315,0.144351919,2.951461218,1.743178173,0.790462909,0,0,0,-0.839744434,0.073080813,-0.47927066
0.030763663,-1.035377039,-0.36592478,-0.934350293,0.284961334,0.332249797,-0.604049464,-1.019161422,0.634089282,1.577573424,-0.227579398,0.973706499,-0.954747315,0.144351919,2.951461218,1.743178173,0.790462909,0,0,0,-0.839744434,0.073080813,-0.47927066,0.031125588,-0.981149585,-0.199084839,-0.550770938,0.256546142,0.341243616,-0.641293733,-1.072797876,0.629852181,1.697308492,-0.227579398,0.974686803,-0.789383022,0.107405697,3.052506449,1.920780125,0.9449449,0,0,0,-0.708475922,0.06222599,-0.47927066
0.031125588,-0.981149585,-0.199084839,-0.550770938,0.256546142,0.341243616,-0.641293733,-1.072797876,0.629852181,1.697308492,-0.227579398,0.974686803,-0.789383022,0.107405697,3.052506449,1.920780125,0.9449449,0,0,0,-0.708475922,0.06222599,-0.47927066,0.031487514,-0.886996423,-0.040009017,-0.055306279,0.308270671,0.802528158,-0.69920227,-1.154317875,0.986850528,2.083972183,-0.227579398,0.976086769,-0.804885924,0.0342182,2.917068514,2.053539739,1.07057235,0,0,0,-0.575997681,-0.017667966,-0.47927066
0.031487514,-0.886996423,-0.040009017,-0.055306279,0.308270671,0.802528158,-0.69920227,-1.154317875,0.986850528,2.083972183,-0.227579398,0.976086769,-0.804885924,0.0342182,2.917068514,2.053539739,1.07057235,0,0,0,-0.575997681,-0.017667966,-0.47927066,0.031849439,-0.805883088,0.156646562,0.264335193,0.362326134,0.687119192,-0.714582802,-1.249786264,1.080496054,2.360849189,-0.227579398,0.976506431,-0.575213008,-0.022139138,2.757534542,2.192314006,1.208902528,0,0,0,-0.425167588,-0.069291754,-0.47927066
